8.824,4.3182,6.231800000000002,204
12.434,4.4318,5.3824000000000005,252
12.715,4.3794,5.1428,253
10.933,4.533,5.896,246
8.7262,4.9220000000000015,5.7564,69
8.7482,4.7966000000000015,6.1698,222
9.4044,4.8184000000000005,6.2046,253
9.917,4.7276,6.1454,201
10.4302,4.0798000000000005,5.2532000000000005,195
8.861,4.5882000000000005,6.5172,100
8.623000000000001,4.5544,5.4406,66
8.902000000000003,4.7214,5.2204000000000015,207
11.4968,4.5692,5.7572,189
8.892800000000003,4.5726,6.6996,36
11.604,4.455,5.8138000000000005,181
11.6184,4.5314000000000005,5.7162000000000015,134
10.0336,4.4644,6.8744000000000005,243
8.8152,4.57,5.247999999999999,251
9.3512,3.8048,5.905200000000002,252
8.706000000000001,4.3736000000000015,6.3192,75
10.4134,4.0714000000000015,5.2146,197
8.716000000000001,4.6419999999999995,6.0838,237
10.7242,4.5362,6.7862,114
9.4136,3.967,5.9402,212
11.5266,4.4674000000000005,5.8496000000000015,160
12.565,4.4464000000000015,5.2302,222
11.1362,3.8894,5.8020000000000005,141
8.7742,4.2354,6.1902,243
10.3444,4.574,6.493200000000001,33
10.24,3.7456,4.9430000000000005,73
8.740400000000001,4.7176,6.2090000000000005,172
9.2778,3.8862,5.888999999999999,247
11.9536,4.4238,5.4058,170
10.0476,4.493,6.921200000000002,215
9.2166,3.8558,5.9348,245
10.4898,4.1218,5.2214,240
11.2636,4.1664,5.0778,151
9.2846,3.8198,6.0074000000000005,218
11.9334,4.266,5.4038,117
12.2528,4.4924,5.5360000000000005,169
12.6678,4.2372000000000005,5.1776,195
11.1824,3.9358,5.771,40
9.0778,3.867,5.855,228
8.829600000000003,4.6352,5.3464,177
8.9352,4.6452,5.3396,235
9.3054,3.8194,5.7916,141
8.7652,4.7704,5.0854,252
10.5736,4.5169999999999995,5.9068000000000005,186
9.2362,4.4414,5.2676,214
12.7172,4.2832,5.0952,138
8.760200000000001,4.323,6.2494000000000005,253
8.7628,4.6610000000000005,6.1086,253
9.4328,3.9262,5.94,143
10.9762,4.7490000000000006,5.902,141
8.7512,4.2219999999999995,6.19,197
10.4416,4.0936,5.7408,104
10.2904,4.4258000000000015,6.2302,81
12.3664,4.4774,5.3692,226
10.8726,4.5446,5.899,227
8.791,4.4598,6.2548,225
12.1736,4.5012,5.4974,225
8.638,4.4472000000000005,5.3900000000000015,251
10.7348,4.4834000000000005,5.8748000000000005,102
8.9166,3.8524,5.8452,198
8.7134,4.6136,5.2940000000000005,222
10.198,4.447,6.4912,173
8.7322,4.3598,5.3572000000000015,70
8.6682,4.4206,5.409000000000002,131
10.26,4.4750000000000005,6.2388,95
9.012,4.6456,6.0974,188
9.3194,3.8242,5.6284,85
9.0634,4.633,5.9934,153
12.585,4.4344,5.1816,110
8.9192,4.667,6.5526,199
8.7216,4.5546000000000015,6.0680000000000005,152
9.1216,4.7522,5.9232000000000005,97
11.4332,4.0218,5.2084,90
12.0338,4.3962,5.5432000000000015,213
8.6534,4.8198,5.159,46
10.864,4.5738,5.8982,156
8.668800000000001,4.5878000000000005,5.2844000000000015,249
8.8558,4.7646000000000015,6.6204,232
8.937000000000003,4.8218000000000005,6.6286000000000005,240
12.7194,4.3546000000000005,5.171,251
12.0002,4.4058,5.4478,251
8.7818,4.6274000000000015,5.2884,232
8.909600000000003,4.7132000000000005,5.3764,199
11.0522,4.5569999999999995,5.8088000000000015,231
10.4394,4.6274000000000015,5.945200000000002,239
8.9636,4.6788,6.610200000000002,250
10.3114,4.4994000000000005,6.1374,87
10.4436,4.6284,5.9636000000000005,242
10.1002,4.6796000000000015,6.037800000000002,238
8.9128,4.713,6.5088,249
11.7134,4.5108000000000015,5.7086000000000015,229
12.3812,4.5174,5.3208,124
9.1214,3.911,5.86,233
10.4568,4.6132,5.9272,242
8.7232,4.7546,6.0982,253
10.556,4.3508,6.3839999999999995,86
8.677999999999999,4.7886000000000015,6.1724000000000006,188
8.7036,5.1302,5.6856,208
10.0634,4.6708,6.0798000000000005,251
9.0162,3.6286,5.803,73
11.4904,4.5252,5.8372,248
11.3012,4.5992000000000015,5.7214,113
11.1814,4.1852,5.0354,186
8.8688,4.5528,5.2168,25
11.4384,4.0138,5.1568000000000005,99
11.7638,4.4986000000000015,5.5694,115
9.1006,4.7336,5.896800000000002,106
8.7348,4.3314,6.332999999999999,84
9.4384,3.8169999999999997,5.9702,123
9.9262,4.5694,6.9826000000000015,243
10.1112,4.197,5.276000000000002,211
10.7472,4.1406,5.1166,147
8.657,4.8088000000000015,6.122800000000002,215
9.086,4.6292,6.110600000000002,158
8.7104,4.676,5.1000000000000005,114
8.7484,4.9642,5.7896,156
12.508,4.3968,5.3818,203
12.1476,4.4622,5.4976,252
8.7682,4.7128000000000005,5.0966000000000005,246
9.0072,3.8818,5.7646000000000015,167
8.9144,4.7498000000000005,5.3692,245
8.7536,4.7440000000000015,5.1032,252
8.876000000000003,4.6688,6.6364,240
12.6946,4.2958,5.1864,232
8.852,4.3562,6.3024,61
12.4102,4.5198,5.3762,253
8.899000000000003,4.6098,6.561,182
10.1744,4.4784000000000015,6.356,108
8.789,4.3156,6.2666,243
11.6456,4.2258,5.377999999999999,230
8.741,4.7864,5.2010000000000005,237
12.6388,4.2474,5.2336,178
8.5908,4.5564,5.4128,126
10.1926,4.6122000000000005,6.0152,137
8.8308,4.5924000000000005,6.114400000000002,225
8.6356,4.38,5.4526,105
9.9392,4.178999999999999,5.292999999999999,208
12.5494,4.2989999999999995,5.2222,252
10.0084,4.0834,5.349,49
10.9818,4.5918,5.8870000000000005,239
8.5816,5.2446,5.074,99
12.5768,4.4794,5.2336,140
12.6248,4.3098,5.127000000000002,244
10.3466,4.072,5.7440000000000015,62
8.8938,4.7924000000000015,5.4126,140
8.6736,4.6732000000000005,6.0936,92
10.1838,4.1918000000000015,5.287999999999999,205
11.273,4.1178,5.0318000000000005,191
8.9524,4.7078000000000015,6.617999999999999,252
8.656600000000001,5.0898,5.6874,241
9.091,4.683,5.9622,158
8.874,3.8114,5.7992,92
9.8598,3.8948,5.807,116
12.5324,4.4056000000000015,5.3229999999999995,253
11.6148,4.505,5.7006000000000006,85
9.0356,4.7116,5.9590000000000005,253
10.4598,4.091,5.2464,230
8.844800000000003,4.7302,5.3702000000000005,168
10.395,4.5146000000000015,5.9802,39
11.454,4.0518,5.5652,82
11.4132,4.5594,5.7922,252
10.3596,3.9742,5.1904,77
9.6852,4.3622000000000005,5.162999999999999,122
10.3702,4.6678000000000015,5.1988,156
11.5258,4.5356000000000005,5.8656000000000015,225
8.656,4.9746000000000015,5.6422,97
9.2686,3.7392,5.7554,176
8.92,4.7618,6.6648000000000005,228
8.9496,4.8002,4.566,83
11.9714,4.3406,5.4406,252
8.8916,4.8446,6.6366000000000005,219
12.5454,4.3114,5.1528,164
8.73,4.5364,5.9962,90
8.8294,4.3682,5.757999999999999,84
8.738,4.3512,6.1748,240
8.9358,4.5638000000000005,6.0772,197
12.4928,4.3322,5.251,229
11.7168,4.1984,5.4344,94
10.3282,3.9112,5.1480000000000015,78
11.5646,4.5566,5.8532,231
8.6746,4.3878,6.2838,63
9.8384,4.2768000000000015,5.2938,184
12.5158,4.5444,5.3092000000000015,168
8.884400000000003,4.5368,5.2392,147
12.3556,4.4462,5.4444,222
12.4806,4.3516,5.2414000000000005,181
12.5248,4.3624,5.2024,213
8.9252,4.6268,6.7188,154
9.0214,4.5504,5.251,83
9.2518,4.6504,4.2776000000000005,46
12.692,4.3042,5.104,228
11.0176,4.136,5.0516000000000005,226
8.811200000000003,4.606,5.2488,252
9.9256,4.726,6.0738,112
9.4898,4.7558,6.1314,113
10.2998,4.5272000000000014,6.1080000000000005,137
9.0028,4.62,5.2776000000000005,250
8.9854,4.7046,6.3986,91
8.6104,4.5792,5.3772,110
8.8838,4.8002,5.2872,143
11.9548,4.3966,5.489,253
8.6674,4.703,5.0314000000000005,86
10.335,3.9016,5.1428,108
10.5682,4.0912000000000015,5.2022,84
8.717,4.948,5.7452000000000005,68
8.6568,4.6406,6.0390000000000015,137
8.5754,5.021,5.6484000000000005,210
8.8378,4.6030000000000015,5.2982000000000005,251
9.2946,4.8442,6.1638,126
11.3428,4.5464,5.7432,175
8.8606,5.2188,5.856800000000002,78
8.991,3.9074,5.7504,102
9.256,3.7592,5.8666,240
9.3276,3.8452,5.9430000000000005,252
8.696200000000001,4.801,5.0426,121
8.886800000000003,4.8252000000000015,6.5816,247
8.873800000000003,4.2250000000000005,5.2234,62
11.9302,4.4620000000000015,5.439,182
12.5642,4.4048,5.3626000000000005,232
9.4054,4.831,6.162999999999999,220
10.0574,4.2092,5.3134000000000015,187
8.971,4.8268,5.9244,228
8.6818,4.5946,6.0438,111
10.7858,4.2924,6.6258,56
10.1416,4.1776,5.303,201
10.8932,4.4626,5.8238,53
10.191,4.0532,5.7942,199
11.3338,3.9672,5.5926,77
10.3834,4.1628,5.7204000000000015,102
8.7356,4.7432,5.1488000000000005,251
9.2864,3.9394,5.8434,70
12.4586,4.4158,5.3092000000000015,248
10.154,4.6558,6.0856,113
11.0878,4.1434000000000015,5.0386000000000015,227
10.5468,4.4186000000000005,5.2184,73
11.4294,4.075,5.127000000000002,161
8.961,4.7092,5.9916,115
12.5754,4.3916,5.2632,253
10.463,4.5876,5.9618,253
8.7052,4.6416,6.066400000000002,242
9.556,3.9576,5.8638,82
9.8788,3.7162,5.6828,160
9.94,4.316,4.9854,38
8.874600000000003,4.8804,6.572,119
10.78,4.3596,6.66,179
8.864600000000003,4.5676000000000005,6.0706000000000016,210
8.897400000000003,4.6238,6.6212,207
10.4682,4.1656,5.2328,210
9.0228,4.6966,6.0368,136
10.9122,4.8414,6.0074000000000005,53
11.9252,4.4134,5.497000000000001,250
9.1668,3.8688,5.8256000000000006,156
10.6962,4.053,5.8318,128
10.339,4.2572,6.3064,77
10.0064,4.1726,5.2766,210
10.325999999999999,4.5524,6.0714000000000015,200
8.7652,4.4224000000000006,6.144,228
9.084,4.7014000000000005,5.9946,221
12.4206,4.522,5.402,252
9.9398,4.1744,5.2382,108
9.2476,4.7934,6.3064,168
10.3526,4.519,5.9922,50
8.899600000000003,4.6432,6.6704,222
11.4002,4.0454,5.1676,240
8.8398,4.3464,5.7338000000000005,60
8.832,4.7698,5.1006,238
9.4072,4.6588,4.1444,161
11.9038,4.4492,5.4362,167
10.5028,4.1442000000000005,5.2508,208
9.0898,4.6814,6.1806,149
9.4162,3.7396,5.8002,151
9.7822,3.896,5.803999999999999,82
8.9412,4.6582,6.533600000000002,223
9.5708,4.7438,6.178999999999999,197
10.663,4.502,5.904800000000002,206
11.360999999999999,4.564,5.8088000000000015,231
8.6708,4.6012,6.149,38
9.9902,3.8288,5.9962,41
8.672,5.037,5.8056,219
9.0436,4.6819999999999995,6.5774,185
11.9922,4.4132,5.4086,174
8.71,4.8642,5.0564,241
9.6278,4.3002,5.2674,118
8.8576,4.6606000000000005,6.5228,238
11.54,4.5038,5.7288000000000014,165
10.6086,4.5622,5.9236,251
8.699,4.7308,6.0092,118
8.7454,4.3612,5.3626000000000005,106
8.984,4.8248000000000015,5.9302,233
8.7584,4.3638,6.1808000000000005,222
8.7756,4.7294,6.102,251
10.1286,4.2012,5.2948,194
9.964,4.5056,6.9282,199
12.675999999999998,4.421,5.2006000000000006,222
8.7828,4.4214,6.267,240
9.583,4.6008,4.0074000000000005,139
8.9524,4.7082000000000015,5.2312,159
11.841,4.2326000000000015,5.379,116
8.6366,4.9686,5.6238,49
10.1296,4.5966000000000005,6.0336,91
11.357,4.0658,5.1320000000000014,132
12.655,4.4226,5.2322000000000015,233
9.2768,4.3604,5.2564,79
12.2356,4.5152,5.442,140
9.1094,4.8172000000000015,6.462999999999999,77
11.845,4.4216000000000015,5.4952000000000005,124
10.7078,4.5492,5.9282,198
10.672,4.1008,5.8212,193
10.3144,4.5964,5.9892,238
8.620000000000001,4.4254,5.4798,103
11.7498,4.2250000000000005,5.407,243
11.5692,4.1722,5.3104000000000005,245
11.9964,4.3900000000000015,5.5132,252
9.1438,4.6850000000000005,6.243600000000002,149
12.6658,4.3356,5.0576,148
9.4876,4.7484,6.1486,147
10.9854,4.6862,5.9242,149
11.6122,4.4932,5.8338,224
10.8848,4.4702,5.8664000000000005,185
12.51,4.4552000000000005,5.3812000000000015,249
9.2054,4.7586,6.2328,84
8.7918,4.4126,6.1606000000000005,240
11.015,4.5368,5.7528000000000015,33
10.3396,3.9122,5.1684,98
9.2802,4.3876,5.2984,166
10.270999999999999,4.5768,6.0072,221
9.5744,4.8024,6.1578,168
10.199,4.1742,5.296200000000002,230
9.4638,4.7452000000000005,6.1572000000000005,165
9.1384,3.8746,5.8688,239
8.7258,4.6024,6.1492,211
9.302,3.668,5.771,115
10.3568,4.1292,5.7212000000000005,104
8.845600000000003,4.6819999999999995,6.4882,124
8.743400000000001,4.8558,5.1272,253
12.0802,4.359,5.4792000000000005,243
8.7124,4.8804,5.7646000000000015,83
9.2552,4.4834000000000005,5.2620000000000005,234
9.7678,4.7360000000000015,6.1798,170
9.7048,4.7594,6.1714,187
12.437,4.4866,5.3276,252
10.7448,4.2810000000000015,6.678,165
9.3998,3.7598,5.8724,225
8.966000000000003,4.7402000000000015,6.691400000000002,245
9.0556,4.6236000000000015,6.1094,242
10.4464,4.1404000000000005,5.2074,161
8.732800000000001,4.6244000000000005,5.9608,67
9.2722,3.7039999999999997,5.8112,240
10.7682,4.341,6.687200000000002,150
8.8734,5.0862,5.2728,35
12.2982,4.5138,5.3950000000000005,82
8.6752,4.7092,5.0808,117
10.4642,4.0538,5.2200000000000015,53
11.8546,4.4662000000000015,5.5556,249
10.0494,4.6976,6.0166,129
9.0702,4.6688,6.0358,172
9.6866,3.9632,5.8180000000000005,189
11.3822,4.0372,5.6102,57
10.1684,4.01,5.8214000000000015,68
8.9228,3.877,5.8448,179
12.1602,4.46,5.5366,237
8.818800000000003,4.6534,5.3266,185
9.6072,4.7496,6.1278000000000015,82
8.8406,4.7622,5.2262,221
10.3754,4.5398000000000005,6.0234000000000005,114
8.892999999999999,4.724,6.5662,248
8.7978,4.667,5.2396,113
8.676400000000001,4.4072000000000005,6.2326000000000015,201
12.3266,4.5024000000000015,5.3812000000000015,179
9.0424,4.732,6.357,78
10.062999999999999,4.7068,6.0632,223
9.3704,3.7368,5.8610000000000015,250
10.562,4.1476000000000015,5.7768000000000015,152
9.2386,3.7414,5.9178000000000015,119
9.5632,4.556,4.904,138
9.1888,3.8726,5.852600000000002,240
8.8998,4.7592,6.6204,252
8.6346,4.493,5.3216,195
10.6292,4.5426,5.9288,238
8.9242,4.6556000000000015,6.6128,252
8.9232,4.7492,6.7188,172
10.0926,4.2106,5.2712,130
8.6586,4.458,5.4106000000000005,241
12.2932,4.4656,5.44,240
8.9204,4.1739999999999995,5.2312,79
8.8772,4.7858,5.3452,238
10.7992,4.1888000000000005,6.6844,119
8.928600000000003,4.6658,6.6354000000000015,252
8.8678,4.7816,6.504,26
8.952,4.6566,6.5444,247
8.7802,4.7636,5.041,249
10.9524,4.534,5.9018000000000015,231
11.4902,4.4798,5.8188,189
9.9196,4.6028,6.961600000000002,225
8.851600000000003,4.3642,5.7254000000000005,62
12.4846,4.3312,5.2974000000000006,185
10.075,4.6526000000000005,6.0332,245
8.8568,4.7106,6.5274,177
8.8582,4.6378,5.252000000000002,253
9.0604,4.5950000000000015,6.0712,140
10.9446,4.115,5.0294,103
9.792,4.7626,6.166,241
11.9238,4.2934,5.3818,112
8.916,4.6184,6.602,177
8.811200000000003,4.525,5.242999999999999,176
8.9076,3.8942,5.7908,98
10.879,4.0724,6.6846000000000005,87
8.7582,4.5178,5.3864,246
8.863,4.8228,6.5954000000000015,186
10.5412,4.1268,5.2472,173
11.5904,4.461,5.774,216
9.1746,4.7,6.2664,129
10.9884,3.913,5.7998,139
10.502,4.5546000000000015,6.0144,213
8.7806,4.2726000000000015,6.275,143
8.7558,4.1706,6.1298,180
11.1178,4.498,5.8258,113
8.8848,4.7358,6.4682,35
9.365,4.8832,6.1776,228
8.737400000000001,4.5672000000000015,5.9864000000000015,79
10.2482,3.639,4.7978000000000005,72
12.6444,4.2436,5.1324000000000005,146
12.6728,4.4574,5.0848,91
9.2518,3.7154,6.002999999999999,47
11.7014,4.4926,5.7462,200
10.9946,4.5074000000000005,5.8772,234
10.4008,4.3428,6.2904,132
8.8292,4.2772000000000014,5.288200000000002,37
12.4478,4.548,5.4204,219
8.908800000000003,4.6642,6.6004000000000005,253
8.9564,4.5972,5.2272,155
12.4802,4.4860000000000015,5.4196,218
8.9346,4.7164,6.4664,187
12.7096,4.3298000000000005,5.155,252
11.3942,4.0986,5.5774,216
9.9488,3.988,5.7482000000000015,130
8.9724,4.6152000000000015,6.6208,230
9.2294,3.8026,5.9662000000000015,192
9.068,3.8978,5.8342,237
11.4834,4.1222,5.2372000000000005,179
8.6896,4.8252000000000015,5.0764000000000005,169
8.688600000000001,4.6894,5.0886000000000005,76
8.815000000000003,4.5492,6.0822,241
8.813600000000003,4.8124,5.2218,233
9.891,4.9482,6.2548,125
12.0758,4.3512,5.521,209
11.5472,4.1482,5.3622000000000005,217
8.766,4.6318,6.0632,251
8.8946,4.7182,5.3822,226
9.2928,3.7328,5.9198,171
8.7508,4.6352,5.2860000000000005,146
9.0138,4.705,5.9836,252
8.9596,4.6808000000000005,6.5204,248
8.727400000000001,4.803,5.192,240
8.740400000000001,5.0558000000000005,5.7292000000000005,189
9.2216,3.8194,5.784000000000002,99
11.9522,4.4060000000000015,5.4666000000000015,253
9.035,4.6690000000000005,5.902,63
9.7684,3.8876,5.8236,90
12.4696,4.3966,5.3806,208
11.0344,4.1936,5.0352000000000015,105
9.19,4.553999999999999,5.2682,171
8.943800000000003,4.7722000000000016,6.5892,253
8.6212,5.0768,5.74,251
12.482999999999999,4.3986,5.3756,236
9.0264,4.7654000000000005,5.9598,252
11.2136,4.8022,6.0268000000000015,85
8.7132,5.1282000000000005,5.7046,200
8.7804,4.2942,6.2566000000000015,250
8.671800000000001,4.9204,5.1242,199
10.2852,3.633,5.0178,51
10.437,4.1614,5.2322000000000015,213
8.7258,4.5574,6.5346,48
10.3346,4.266,6.2992,27
11.14,4.1016,5.0062000000000015,150
10.3078,4.5398000000000005,6.0024000000000015,98
10.9692,4.5106,5.8980000000000015,220
9.312999999999999,4.8500000000000005,6.2132000000000005,243
8.9304,4.7878,6.6574,108
9.3856,4.41,5.295,151
12.5734,4.4274,5.2372000000000005,252
8.736600000000001,4.8420000000000005,5.0994,252
11.0698,4.4808,5.8152,142
10.5456,4.0462,5.7442,61
10.0952,4.4824,4.0672000000000015,78
8.613800000000001,4.5788,5.284000000000002,130
8.8146,4.4386,6.296,67
8.684800000000001,4.5834,5.2066,104
9.921,4.7336,6.114400000000002,239
10.7362,4.5686,6.7964,84
10.3346,3.9494,5.1724000000000006,65
11.4756,4.4856,5.7744,182
12.4306,4.4894,5.3420000000000005,253
10.825999999999999,4.0398000000000005,5.8538000000000014,181
10.549,4.3382000000000005,6.3574,85
10.4722,4.5306000000000015,6.4232000000000005,33
12.0814,4.3886,5.5158000000000005,252
9.0148,4.6684,5.9842,247
12.7202,4.301,5.197,160
8.5642,5.0252,5.641,181
9.576,4.5292,4.9858,127
9.2616,4.7806000000000015,6.2528000000000015,241
9.141,4.7074,6.297999999999999,160
10.4432,4.5678,6.0134,246
9.8824,4.6776,6.860200000000002,23
12.0762,4.4244,5.4476,229
12.247,4.4472000000000005,5.510000000000002,248
11.3372,3.9598,5.5684000000000005,36
8.7974,4.3006,6.2654000000000005,190
8.7386,4.896,5.1716000000000015,180
8.8024,4.232,6.2306,226
9.2312,3.9074,5.7994,127
9.2924,3.6336,5.7786,159
8.827200000000003,4.6934000000000005,5.354,185
9.06,4.6634,5.9844,250
8.6754,4.973,5.6488000000000005,126
12.665999999999999,4.3094,5.2542,162
11.7702,4.5168,5.5716,86
11.6724,4.2202,5.3882,248
8.727,4.7782,6.134600000000002,253
8.7574,4.2458,6.2090000000000005,250
8.6838,4.5808,5.2744,246
10.4764,4.5876,5.8976000000000015,136
10.1388,4.4562,6.3958,87
10.3802,4.1006,5.2854,176
11.445,4.1528,5.4738000000000016,152
12.318,4.5438,5.4262000000000015,230
9.9734,4.0624,5.344600000000002,53
11.1614,4.59,5.7806000000000015,198
10.7602,4.3442,6.636,216
12.5594,4.2276,5.2088,123
12.4846,4.3874,5.2242000000000015,178
10.364,4.1638,5.7452000000000005,190
8.8276,4.702,5.9924,124
9.334,4.3896000000000015,5.2456000000000005,176
8.943800000000003,4.8878,5.8690000000000015,81
8.749,4.2164,6.215400000000002,178
9.9284,4.218999999999999,5.2379999999999995,119
8.8118,4.4146,6.2804,196
9.3332,3.8756,5.9384000000000015,251
10.2412,4.1904,5.303,147
11.5688,4.1618,5.261,125
8.786,4.6638,6.1974,121
8.7926,4.7112,5.296,168
8.9032,4.625,5.349,219
10.5732,4.3864,6.4216000000000015,124
11.1814,4.5486,5.755800000000002,231
8.8632,4.7010000000000005,5.2570000000000014,252
9.3082,3.707,5.7476,69
9.339,3.7836,5.937,244
8.890600000000003,4.6808000000000005,6.495,110
12.4332,4.3876,5.2989999999999995,104
8.9258,4.6672,6.5266,100
11.9268,4.3038,5.4674000000000005,236
8.6644,4.5436000000000005,5.3066,248
12.5894,4.4314,5.2778,252
9.0952,4.654,6.2202,193
8.6422,5.0488,5.7126,250
8.846400000000003,4.6914,5.1822,178
10.3662,3.9642,5.1758000000000015,68
9.2288,3.747,5.7706,44
10.9016,3.9536,5.7932000000000015,114
11.5714,4.1736,5.3180000000000005,249
8.7492,4.6708,6.107,252
8.8338,4.7490000000000006,5.1880000000000015,217
10.2748,3.7584,4.787,24
12.5448,4.343,5.3032,252
10.57,4.3946000000000005,5.1098,45
9.052,4.768,5.9432,249
9.8284,4.2092,5.2778,62
12.4216,4.5198,5.3224,234
12.6148,4.3950000000000005,5.3152,195
8.687999999999999,4.2628,6.2136000000000005,144
9.2362,4.7736,6.2256,125
9.044,3.8662,5.7934,184
11.604,4.4636000000000005,5.7172,47
10.425999999999998,4.7452000000000005,5.2176,50
9.3044,4.7774,6.2704,181
12.015,4.4626,5.5256,196
8.9008,4.6728000000000005,5.1964000000000015,67
11.0968,4.5742,5.7784,196
8.874600000000003,4.953,5.8254,91
10.292,4.1308,5.2868,190
