9.0752,4.6252,6.1720000000000015,201,125,220
8.8146,5.184,5.8612,76,171,91
10.8592,4.3446,6.6174,77,80,204
8.930200000000003,4.6776,5.2198,223,246,163
10.9344,3.951,5.815,230,218,214
9.3824,3.8254,5.8426,174,234,204
10.9232,4.1368,5.0686,245,195,198
9.0228,4.7622,6.5482000000000005,184,176,169
12.0666,4.4004,5.5216,248,248,246
10.0372,4.5064,6.9176,219,224,209
10.7476,4.0778,5.8020000000000005,231,192,140
8.9436,4.6132,6.6152000000000015,224,210,234
10.9072,4.5002,5.8210000000000015,250,224,131
10.7652,4.138,5.0698,197,85,101
11.615,4.5286,5.7304,237,229,186
9.3048,3.8592,5.8118,222,230,179
9.9762,4.6398,6.9412,199,172,218
10.482999999999999,4.5246,5.9576,241,141,221
8.9466,3.8062,5.8176000000000005,239,243,242
10.644,4.175,5.1416,148,153,134
8.9114,4.5764000000000005,6.7056,87,215,106
8.997,4.6478,5.8608,114,89,117
10.4024,4.1072000000000015,5.7156,227,157,112
11.7184,4.211,5.3508,222,163,148
12.56,4.4562,5.2344,249,208,183
8.972999999999999,4.5766,6.1034000000000015,244,156,112
8.6652,4.6932,6.1129999999999995,117,221,210
10.3174,4.618,5.21,145,187,190
10.6536,4.4152000000000005,6.5892,64,193,117
10.7722,4.5044,5.856400000000002,242,175,132
9.0338,4.6676,6.013800000000002,234,240,236
8.7036,4.6894,5.1486,158,111,151
12.5054,4.4046,5.2668,244,248,245
9.1044,4.7028,5.9064000000000005,214,220,208
9.0486,4.6354000000000015,6.6122000000000005,180,246,177
8.830400000000003,4.6406,6.1086,228,240,238
11.9988,4.3694000000000015,5.5520000000000005,245,235,137
9.277,3.8304,5.8086,240,226,185
8.765600000000001,4.447,6.2252,248,248,248
8.6136,5.0166,5.652,251,232,186
12.5052,4.5254,5.2982000000000005,244,221,210
10.6662,4.1624,5.1320000000000014,190,85,75
9.402,4.7482000000000015,6.2056,221,149,221
8.7224,4.8562,5.0364,222,242,210
10.4634,4.359,6.2918,223,115,173
11.3984,4.1294,5.472,74,217,97
8.6816,4.2504,6.1238,165,209,231
9.3824,3.8344,5.865,200,236,227
11.7106,4.2796,5.401000000000002,240,214,226
12.6716,4.3884,5.0564,160,221,175
11.3892,3.6978,6.867000000000001,152,82,97
9.8804,3.9126,5.8032,232,142,131
9.2314,3.9408,5.8828000000000005,175,167,131
9.0112,4.6652000000000005,6.7552,212,173,201
9.2764,3.765,5.8144,244,247,246
8.6722,5.1048,5.6654,211,167,120
8.6944,4.6036,5.2914,245,221,239
9.9294,4.5666,6.989000000000001,228,228,240
9.4412,4.7758,6.1706,247,245,226
8.7196,4.7878,6.1108,241,247,244
10.837,4.526,5.8262,209,196,115
8.762400000000001,4.697,6.1998000000000015,230,193,192
10.3474,4.629,5.25,215,193,149
12.312,4.4558,5.439,237,220,212
11.367,4.0862,5.1738,147,194,189
9.214,3.775,5.9526,81,165,89
9.6946,4.2904,5.2774,239,190,184
8.941,4.671,6.6756,244,247,241
9.1224,4.7276,6.242999999999999,222,170,172
11.8996,4.253,5.4460000000000015,235,149,213
9.22,3.753,6.0182,163,164,219
12.5838,4.292,5.235,249,248,249
10.1236,4.455,6.4752,102,114,163
10.8008,4.5470000000000015,5.8394,201,129,113
8.718,4.5458,5.3856,251,168,226
8.8246,4.3728,6.211,194,246,211
8.795,4.5764000000000005,5.99,191,225,235
9.0174,4.6674000000000015,6.7176,192,178,237
11.841,4.4454,5.538200000000002,241,218,239
8.7284,4.5824,6.126600000000002,201,186,227
8.6384,4.53,5.3574,241,249,240
12.7204,4.4220000000000015,5.179200000000002,224,204,208
11.6922,4.4446,5.7262,199,118,209
10.456,4.0732,5.223,241,190,193
10.3598,3.9564,5.1726,123,197,97
11.3514,4.0790000000000015,5.1484000000000005,71,173,115
11.9216,4.4444,5.5332,243,237,231
10.8928,3.9762,5.8544,242,223,156
8.936200000000003,4.7128000000000005,6.4478,221,172,232
8.6206,4.5792,5.336,182,234,240
12.6144,4.4302,5.2906,216,236,232
10.2234,4.4030000000000005,6.4786,62,227,45
11.4614,4.1162,5.4448,218,178,160
12.4564,4.4464000000000015,5.4084,248,238,223
8.824,4.3182,6.231800000000002,164,229,236
12.434,4.4318,5.3824000000000005,247,246,247
12.715,4.3794,5.1428,248,248,248
10.933,4.533,5.896,244,244,225
8.7262,4.9220000000000015,5.7564,170,182,151
8.7482,4.7966000000000015,6.1698,227,237,207
9.4044,4.8184000000000005,6.2046,249,249,249
9.917,4.7276,6.1454,240,212,165
10.4302,4.0798000000000005,5.2532000000000005,245,181,190
8.861,4.5882000000000005,6.5172,125,149,195
8.623000000000001,4.5544,5.4406,135,151,131
8.902000000000003,4.7214,5.2204000000000015,236,213,192
11.4968,4.5692,5.7572,244,235,141
8.892800000000003,4.5726,6.6996,133,82,150
11.604,4.455,5.8138000000000005,249,175,189
11.6184,4.5314000000000005,5.7162000000000015,224,194,134
10.0336,4.4644,6.8744000000000005,243,229,233
8.8152,4.57,5.247999999999999,248,246,242
9.3512,3.8048,5.905200000000002,246,248,246
8.706000000000001,4.3736000000000015,6.3192,169,189,135
10.4134,4.0714000000000015,5.2146,246,229,150
8.716000000000001,4.6419999999999995,6.0838,229,225,248
10.7242,4.5362,6.7862,154,179,187
9.4136,3.967,5.9402,211,238,158
11.5266,4.4674000000000005,5.8496000000000015,224,179,165
12.565,4.4464000000000015,5.2302,247,225,201
11.1362,3.8894,5.8020000000000005,238,139,96
8.7742,4.2354,6.1902,245,228,234
10.3444,4.574,6.493200000000001,160,77,90
10.24,3.7456,4.9430000000000005,67,78,233
8.740400000000001,4.7176,6.2090000000000005,190,232,147
9.2778,3.8862,5.888999999999999,237,237,245
11.9536,4.4238,5.4058,241,226,134
10.0476,4.493,6.921200000000002,228,235,190
9.2166,3.8558,5.9348,246,240,230
10.4898,4.1218,5.2214,245,242,207
11.2636,4.1664,5.0778,241,144,151
9.2846,3.8198,6.0074000000000005,228,245,173
11.9334,4.266,5.4038,170,191,166
12.2528,4.4924,5.5360000000000005,238,221,138
12.6678,4.2372000000000005,5.1776,201,183,227
11.1824,3.9358,5.771,84,216,60
9.0778,3.867,5.855,248,225,191
8.829600000000003,4.6352,5.3464,192,231,195
8.9352,4.6452,5.3396,235,237,206
9.3054,3.8194,5.7916,242,209,143
8.7652,4.7704,5.0854,247,249,248
10.5736,4.5169999999999995,5.9068000000000005,231,157,193
9.2362,4.4414,5.2676,201,219,233
12.7172,4.2832,5.0952,229,173,161
8.760200000000001,4.323,6.2494000000000005,248,249,248
8.7628,4.6610000000000005,6.1086,249,249,249
9.4328,3.9262,5.94,209,214,152
10.9762,4.7490000000000006,5.902,187,200,207
8.7512,4.2219999999999995,6.19,235,185,249
10.4416,4.0936,5.7408,242,112,154
10.2904,4.4258000000000015,6.2302,147,119,157
12.3664,4.4774,5.3692,213,235,230
10.8726,4.5446,5.899,249,231,191
8.791,4.4598,6.2548,215,231,227
12.1736,4.5012,5.4974,245,185,233
8.638,4.4472000000000005,5.3900000000000015,243,248,244
10.7348,4.4834000000000005,5.8748000000000005,197,109,174
8.9166,3.8524,5.8452,209,235,226
8.7134,4.6136,5.2940000000000005,250,185,225
10.198,4.447,6.4912,209,169,179
8.7322,4.3598,5.3572000000000015,224,72,146
8.6682,4.4206,5.409000000000002,178,195,167
10.26,4.4750000000000005,6.2388,110,185,180
9.012,4.6456,6.0974,147,233,226
9.3194,3.8242,5.6284,60,86,204
9.0634,4.633,5.9934,194,147,231
12.585,4.4344,5.1816,159,184,181
8.9192,4.667,6.5526,237,236,215
8.7216,4.5546000000000015,6.0680000000000005,188,167,213
9.1216,4.7522,5.9232000000000005,150,151,142
11.4332,4.0218,5.2084,184,187,121
12.0338,4.3962,5.5432000000000015,243,240,169
8.6534,4.8198,5.159,88,100,243
10.864,4.5738,5.8982,243,143,168
8.668800000000001,4.5878000000000005,5.2844000000000015,245,242,241
8.8558,4.7646000000000015,6.6204,235,230,249
8.937000000000003,4.8218000000000005,6.6286000000000005,224,242,226
12.7194,4.3546000000000005,5.171,245,248,245
12.0002,4.4058,5.4478,248,248,241
8.7818,4.6274000000000015,5.2884,244,214,233
8.909600000000003,4.7132000000000005,5.3764,204,242,179
11.0522,4.5569999999999995,5.8088000000000015,244,195,240
10.4394,4.6274000000000015,5.945200000000002,248,211,230
8.9636,4.6788,6.610200000000002,249,242,247
10.3114,4.4994000000000005,6.1374,180,71,190
10.4436,4.6284,5.9636000000000005,249,211,241
10.1002,4.6796000000000015,6.037800000000002,247,220,221
8.9128,4.713,6.5088,244,242,239
11.7134,4.5108000000000015,5.7086000000000015,235,199,232
12.3812,4.5174,5.3208,164,244,169
9.1214,3.911,5.86,245,202,222
10.4568,4.6132,5.9272,244,241,216
8.7232,4.7546,6.0982,248,248,248
10.556,4.3508,6.3839999999999995,194,121,135
8.677999999999999,4.7886000000000015,6.1724000000000006,198,221,182
8.7036,5.1302,5.6856,196,248,200
10.0634,4.6708,6.0798000000000005,246,247,242
9.0162,3.6286,5.803,101,125,153
11.4904,4.5252,5.8372,244,244,234
11.3012,4.5992000000000015,5.7214,223,189,115
11.1814,4.1852,5.0354,247,147,199
8.8688,4.5528,5.2168,65,162,30
11.4384,4.0138,5.1568000000000005,148,191,125
11.7638,4.4986000000000015,5.5694,160,181,162
9.1006,4.7336,5.896800000000002,226,241,164
8.7348,4.3314,6.332999999999999,168,209,84
9.4384,3.8169999999999997,5.9702,162,159,125
9.9262,4.5694,6.9826000000000015,226,229,247
10.1112,4.197,5.276000000000002,250,196,170
10.7472,4.1406,5.1166,215,132,167
8.657,4.8088000000000015,6.122800000000002,201,222,209
9.086,4.6292,6.110600000000002,122,197,244
8.7104,4.676,5.1000000000000005,207,87,225
8.7484,4.9642,5.7896,212,182,178
12.508,4.3968,5.3818,225,221,185
12.1476,4.4622,5.4976,248,247,247
8.7682,4.7128000000000005,5.0966000000000005,243,222,246
9.0072,3.8818,5.7646000000000015,214,229,148
8.9144,4.7498000000000005,5.3692,233,246,230
8.7536,4.7440000000000015,5.1032,247,249,249
8.876000000000003,4.6688,6.6364,216,245,252
12.6946,4.2958,5.1864,226,227,232
8.852,4.3562,6.3024,164,126,112
12.4102,4.5198,5.3762,249,249,249
8.899000000000003,4.6098,6.561,226,213,223
10.1744,4.4784000000000015,6.356,119,84,224
8.789,4.3156,6.2666,234,245,237
11.6456,4.2258,5.377999999999999,219,239,211
8.741,4.7864,5.2010000000000005,240,251,220
12.6388,4.2474,5.2336,184,181,212
8.5908,4.5564,5.4128,130,179,203
10.1926,4.6122000000000005,6.0152,244,180,115
8.8308,4.5924000000000005,6.114400000000002,233,238,198
8.6356,4.38,5.4526,182,117,189
9.9392,4.178999999999999,5.292999999999999,236,179,215
12.5494,4.2989999999999995,5.2222,248,248,248
10.0084,4.0834,5.349,105,176,57
10.9818,4.5918,5.8870000000000005,235,224,230
8.5816,5.2446,5.074,124,141,150
12.5768,4.4794,5.2336,230,181,177
12.6248,4.3098,5.127000000000002,235,246,226
10.3466,4.072,5.7440000000000015,237,94,99
8.8938,4.7924000000000015,5.4126,189,230,119
8.6736,4.6732000000000005,6.0936,108,161,164
10.1838,4.1918000000000015,5.287999999999999,249,184,166
11.273,4.1178,5.0318000000000005,230,170,191
8.9524,4.7078000000000015,6.617999999999999,249,244,249
8.656600000000001,5.0898,5.6874,245,248,225
9.091,4.683,5.9622,176,224,197
8.874,3.8114,5.7992,138,166,127
9.8598,3.8948,5.807,244,138,121
12.5324,4.4056000000000015,5.3229999999999995,249,249,249
11.6148,4.505,5.7006000000000006,146,175,111
9.0356,4.7116,5.9590000000000005,249,249,249
10.4598,4.091,5.2464,239,218,208
8.844800000000003,4.7302,5.3702000000000005,250,225,165
10.395,4.5146000000000015,5.9802,226,27,73
11.454,4.0518,5.5652,176,106,165
11.4132,4.5594,5.7922,248,249,245
10.3596,3.9742,5.1904,110,206,99
9.6852,4.3622000000000005,5.162999999999999,123,208,176
10.3702,4.6678000000000015,5.1988,191,190,137
11.5258,4.5356000000000005,5.8656000000000015,243,230,182
8.656,4.9746000000000015,5.6422,174,169,119
9.2686,3.7392,5.7554,200,190,194
8.92,4.7618,6.6648000000000005,251,242,252
8.9496,4.8002,4.566,171,71,151
11.9714,4.3406,5.4406,247,248,246
8.8916,4.8446,6.6366000000000005,225,245,203
12.5454,4.3114,5.1528,186,244,169
8.73,4.5364,5.9962,170,199,121
8.8294,4.3682,5.757999999999999,116,163,150
8.738,4.3512,6.1748,236,237,238
8.9358,4.5638000000000005,6.0772,231,175,152
12.4928,4.3322,5.251,191,241,242
11.7168,4.1984,5.4344,237,130,165
10.3282,3.9112,5.1480000000000015,101,154,135
11.5646,4.5566,5.8532,234,232,205
8.6746,4.3878,6.2838,69,153,167
9.8384,4.2768000000000015,5.2938,245,166,172
12.5158,4.5444,5.3092000000000015,234,192,201
8.884400000000003,4.5368,5.2392,231,146,178
12.3556,4.4462,5.4444,248,187,228
12.4806,4.3516,5.2414000000000005,145,240,223
12.5248,4.3624,5.2024,217,244,194
8.9252,4.6268,6.7188,216,228,194
9.0214,4.5504,5.251,172,85,145
9.2518,4.6504,4.2776000000000005,124,97,103
12.692,4.3042,5.104,241,214,230
11.0176,4.136,5.0516000000000005,240,203,191
8.811200000000003,4.606,5.2488,247,248,245
9.9256,4.726,6.0738,209,167,154
9.4898,4.7558,6.1314,241,175,111
10.2998,4.5272000000000014,6.1080000000000005,115,146,243
9.0028,4.62,5.2776000000000005,244,248,239
8.9854,4.7046,6.3986,211,138,96
8.6104,4.5792,5.3772,171,148,203
8.8838,4.8002,5.2872,213,198,160
11.9548,4.3966,5.489,248,249,248
8.6674,4.703,5.0314000000000005,215,166,89
10.335,3.9016,5.1428,110,147,144
10.5682,4.0912000000000015,5.2022,204,105,128
8.717,4.948,5.7452000000000005,108,148,125
8.6568,4.6406,6.0390000000000015,109,240,186
8.5754,5.021,5.6484000000000005,175,221,210
8.8378,4.6030000000000015,5.2982000000000005,246,249,244
9.2946,4.8442,6.1638,174,207,168
11.3428,4.5464,5.7432,250,214,139
8.8606,5.2188,5.856800000000002,148,147,86
8.991,3.9074,5.7504,215,122,118
9.256,3.7592,5.8666,212,239,249
9.3276,3.8452,5.9430000000000005,249,247,247
8.696200000000001,4.801,5.0426,168,228,169
8.886800000000003,4.8252000000000015,6.5816,225,248,246
8.873800000000003,4.2250000000000005,5.2234,133,111,168
11.9302,4.4620000000000015,5.439,241,184,179
12.5642,4.4048,5.3626000000000005,230,242,205
9.4054,4.831,6.162999999999999,245,242,178
10.0574,4.2092,5.3134000000000015,244,196,152
8.971,4.8268,5.9244,243,207,215
8.6818,4.5946,6.0438,121,212,158
10.7858,4.2924,6.6258,192,140,47
10.1416,4.1776,5.303,250,197,157
10.8932,4.4626,5.8238,133,96,131
10.191,4.0532,5.7942,241,188,159
11.3338,3.9672,5.5926,82,188,123
10.3834,4.1628,5.7204000000000015,213,172,100
8.7356,4.7432,5.1488000000000005,244,248,247
9.2864,3.9394,5.8434,152,130,114
12.4586,4.4158,5.3092000000000015,232,245,242
10.154,4.6558,6.0856,219,191,93
11.0878,4.1434000000000015,5.0386000000000015,250,209,198
10.5468,4.4186000000000005,5.2184,175,167,70
11.4294,4.075,5.127000000000002,173,222,182
8.961,4.7092,5.9916,118,222,173
12.5754,4.3916,5.2632,249,249,249
10.463,4.5876,5.9618,249,249,248
8.7052,4.6416,6.066400000000002,238,242,229
9.556,3.9576,5.8638,107,189,146
9.8788,3.7162,5.6828,155,173,152
9.94,4.316,4.9854,123,39,230
8.874600000000003,4.8804,6.572,194,159,171
10.78,4.3596,6.66,202,202,178
8.864600000000003,4.5676000000000005,6.0706000000000016,249,218,174
8.897400000000003,4.6238,6.6212,252,169,244
10.4682,4.1656,5.2328,250,197,195
9.0228,4.6966,6.0368,183,212,149
10.9122,4.8414,6.0074000000000005,165,98,68
11.9252,4.4134,5.497000000000001,244,245,244
9.1668,3.8688,5.8256000000000006,249,195,159
10.6962,4.053,5.8318,194,150,157
10.339,4.2572,6.3064,112,199,153
10.0064,4.1726,5.2766,246,173,211
10.325999999999999,4.5524,6.0714000000000015,197,183,236
8.7652,4.4224000000000006,6.144,217,226,218
9.084,4.7014000000000005,5.9946,230,248,185
12.4206,4.522,5.402,248,248,248
9.9398,4.1744,5.2382,188,183,118
9.2476,4.7934,6.3064,219,225,145
10.3526,4.519,5.9922,178,38,96
8.899600000000003,4.6432,6.6704,251,193,239
11.4002,4.0454,5.1676,219,238,231
8.8398,4.3464,5.7338000000000005,96,94,120
8.832,4.7698,5.1006,213,230,244
9.4072,4.6588,4.1444,220,140,165
11.9038,4.4492,5.4362,198,208,184
10.5028,4.1442000000000005,5.2508,235,232,168
9.0898,4.6814,6.1806,188,172,220
9.4162,3.7396,5.8002,125,217,205
9.7822,3.896,5.803999999999999,233,132,92
8.9412,4.6582,6.533600000000002,229,246,252
9.5708,4.7438,6.178999999999999,252,164,197
10.663,4.502,5.904800000000002,235,167,215
11.360999999999999,4.564,5.8088000000000015,249,243,189
8.6708,4.6012,6.149,83,168,94
9.9902,3.8288,5.9962,32,123,209
8.672,5.037,5.8056,238,224,221
9.0436,4.6819999999999995,6.5774,167,235,244
11.9922,4.4132,5.4086,232,230,136
8.71,4.8642,5.0564,221,247,238
9.6278,4.3002,5.2674,239,124,154
8.8576,4.6606000000000005,6.5228,235,238,237
11.54,4.5038,5.7288000000000014,233,247,135
10.6086,4.5622,5.9236,247,246,246
8.699,4.7308,6.0092,182,238,103
8.7454,4.3612,5.3626000000000005,203,104,192
8.984,4.8248000000000015,5.9302,245,218,219
8.7584,4.3638,6.1808000000000005,210,248,247
8.7756,4.7294,6.102,245,246,247
10.1286,4.2012,5.2948,240,163,166
9.964,4.5056,6.9282,244,166,243
12.675999999999998,4.421,5.2006000000000006,226,223,228
8.7828,4.4214,6.267,247,248,220
9.583,4.6008,4.0074000000000005,228,110,125
8.9524,4.7082000000000015,5.2312,217,233,161
11.841,4.2326000000000015,5.379,226,137,161
8.6366,4.9686,5.6238,117,236,49
10.1296,4.5966000000000005,6.0336,218,60,166
11.357,4.0658,5.1320000000000014,175,167,208
12.655,4.4226,5.2322000000000015,214,241,233
9.2768,4.3604,5.2564,170,203,67
12.2356,4.5152,5.442,246,186,135
9.1094,4.8172000000000015,6.462999999999999,120,163,164
11.845,4.4216000000000015,5.4952000000000005,192,139,212
10.7078,4.5492,5.9282,249,186,177
10.672,4.1008,5.8212,222,195,163
10.3144,4.5964,5.9892,230,240,219
8.620000000000001,4.4254,5.4798,172,152,169
11.7498,4.2250000000000005,5.407,243,220,239
11.5692,4.1722,5.3104000000000005,238,235,232
11.9964,4.3900000000000015,5.5132,248,248,247
9.1438,4.6850000000000005,6.243600000000002,147,210,206
12.6658,4.3356,5.0576,187,232,169
9.4876,4.7484,6.1486,246,187,145
10.9854,4.6862,5.9242,185,198,112
11.6122,4.4932,5.8338,232,228,198
10.8848,4.4702,5.8664000000000005,235,158,212
12.51,4.4552000000000005,5.3812000000000015,241,248,238
9.2054,4.7586,6.2328,200,118,134
8.7918,4.4126,6.1606000000000005,236,240,231
11.015,4.5368,5.7528000000000015,213,42,78
10.3396,3.9122,5.1684,103,158,134
9.2802,4.3876,5.2984,233,183,146
10.270999999999999,4.5768,6.0072,226,214,211
9.5744,4.8024,6.1578,243,157,174
10.199,4.1742,5.296200000000002,244,213,188
9.4638,4.7452000000000005,6.1572000000000005,252,153,169
9.1384,3.8746,5.8688,237,234,223
8.7258,4.6024,6.1492,215,196,231
9.302,3.668,5.771,202,157,150
10.3568,4.1292,5.7212000000000005,192,219,87
8.845600000000003,4.6819999999999995,6.4882,167,217,137
8.743400000000001,4.8558,5.1272,249,249,249
12.0802,4.359,5.4792000000000005,233,231,241
8.7124,4.8804,5.7646000000000015,160,107,126
9.2552,4.4834000000000005,5.2620000000000005,245,218,202
9.7678,4.7360000000000015,6.1798,250,173,148
9.7048,4.7594,6.1714,250,209,148
12.437,4.4866,5.3276,248,249,247
10.7448,4.2810000000000015,6.678,152,226,166
9.3998,3.7598,5.8724,181,241,241
8.966000000000003,4.7402000000000015,6.691400000000002,239,229,244
9.0556,4.6236000000000015,6.1094,216,234,244
10.4464,4.1404000000000005,5.2074,249,216,134
8.732800000000001,4.6244000000000005,5.9608,118,151,116
9.2722,3.7039999999999997,5.8112,215,244,235
10.7682,4.341,6.687200000000002,207,190,168
8.8734,5.0862,5.2728,47,167,144
12.2982,4.5138,5.3950000000000005,96,228,81
8.6752,4.7092,5.0808,168,127,216
10.4642,4.0538,5.2200000000000015,209,68,93
11.8546,4.4662000000000015,5.5556,247,236,244
10.0494,4.6976,6.0166,241,153,166
9.0702,4.6688,6.0358,208,193,223
9.6866,3.9632,5.8180000000000005,226,181,158
11.3822,4.0372,5.6102,122,134,134
10.1684,4.01,5.8214000000000015,167,133,89
8.9228,3.877,5.8448,224,250,233
12.1602,4.46,5.5366,243,238,207
8.818800000000003,4.6534,5.3266,175,248,223
9.6072,4.7496,6.1278000000000015,238,157,80
8.8406,4.7622,5.2262,234,232,225
10.3754,4.5398000000000005,6.0234000000000005,229,96,175
8.892999999999999,4.724,6.5662,235,250,247
8.7978,4.667,5.2396,145,146,230
8.676400000000001,4.4072000000000005,6.2326000000000015,186,229,211
12.3266,4.5024000000000015,5.3812000000000015,192,232,192
9.0424,4.732,6.357,139,83,203
10.062999999999999,4.7068,6.0632,244,187,227
9.3704,3.7368,5.8610000000000015,237,247,249
10.562,4.1476000000000015,5.7768000000000015,220,134,127
9.2386,3.7414,5.9178000000000015,157,168,224
9.5632,4.556,4.904,227,188,140
9.1888,3.8726,5.852600000000002,242,230,229
8.8998,4.7592,6.6204,249,249,247
8.6346,4.493,5.3216,192,251,226
10.6292,4.5426,5.9288,247,226,219
8.9242,4.6556000000000015,6.6128,247,245,248
8.9232,4.7492,6.7188,223,208,161
10.0926,4.2106,5.2712,243,164,121
8.6586,4.458,5.4106000000000005,247,242,222
12.2932,4.4656,5.44,242,229,223
8.9204,4.1739999999999995,5.2312,78,154,154
8.8772,4.7858,5.3452,241,240,222
10.7992,4.1888000000000005,6.6844,130,246,112
8.928600000000003,4.6658,6.6354000000000015,245,248,248
8.8678,4.7816,6.504,93,83,109
8.952,4.6566,6.5444,234,247,247
8.7802,4.7636,5.041,248,245,233
10.9524,4.534,5.9018000000000015,237,229,203
11.4902,4.4798,5.8188,223,167,237
9.9196,4.6028,6.961600000000002,182,244,233
8.851600000000003,4.3642,5.7254000000000005,125,84,101
12.4846,4.3312,5.2974000000000006,171,217,235
10.075,4.6526000000000005,6.0332,246,237,225
8.8568,4.7106,6.5274,184,218,212
8.8582,4.6378,5.252000000000002,249,249,247
9.0604,4.5950000000000015,6.0712,179,144,218
10.9446,4.115,5.0294,221,160,96
9.792,4.7626,6.166,244,241,207
11.9238,4.2934,5.3818,184,227,114
8.916,4.6184,6.602,245,165,242
8.811200000000003,4.525,5.242999999999999,221,223,179
8.9076,3.8942,5.7908,128,173,152
10.879,4.0724,6.6846000000000005,126,196,96
8.7582,4.5178,5.3864,227,240,243
8.863,4.8228,6.5954000000000015,186,251,248
10.5412,4.1268,5.2472,235,220,152
11.5904,4.461,5.774,248,174,233
9.1746,4.7,6.2664,171,201,185
10.9884,3.913,5.7998,206,173,110
10.502,4.5546000000000015,6.0144,245,204,191
8.7806,4.2726000000000015,6.275,207,211,173
8.7558,4.1706,6.1298,185,176,219
11.1178,4.498,5.8258,216,127,152
8.8848,4.7358,6.4682,90,211,95
9.365,4.8832,6.1776,227,204,222
8.737400000000001,4.5672000000000015,5.9864000000000015,152,200,110
10.2482,3.639,4.7978000000000005,92,124,126
12.6444,4.2436,5.1324000000000005,223,156,181
12.6728,4.4574,5.0848,131,135,192
9.2518,3.7154,6.002999999999999,113,75,195
11.7014,4.4926,5.7462,199,206,216
10.9946,4.5074000000000005,5.8772,243,226,212
10.4008,4.3428,6.2904,246,126,116
8.8292,4.2772000000000014,5.288200000000002,131,122,73
12.4478,4.548,5.4204,225,225,210
8.908800000000003,4.6642,6.6004000000000005,248,248,248
8.9564,4.5972,5.2272,247,217,154
12.4802,4.4860000000000015,5.4196,226,240,183
8.9346,4.7164,6.4664,248,219,223
12.7096,4.3298000000000005,5.155,248,248,248
11.3942,4.0986,5.5774,202,204,218
9.9488,3.988,5.7482000000000015,183,181,161
8.9724,4.6152000000000015,6.6208,223,205,234
9.2294,3.8026,5.9662000000000015,171,250,230
9.068,3.8978,5.8342,243,216,222
11.4834,4.1222,5.2372000000000005,213,168,199
8.6896,4.8252000000000015,5.0764000000000005,169,235,212
8.688600000000001,4.6894,5.0886000000000005,131,87,216
8.815000000000003,4.5492,6.0822,246,233,220
8.813600000000003,4.8124,5.2218,221,230,224
9.891,4.9482,6.2548,192,172,120
12.0758,4.3512,5.521,233,187,223
11.5472,4.1482,5.3622000000000005,231,182,216
8.766,4.6318,6.0632,248,247,243
8.8946,4.7182,5.3822,222,239,189
9.2928,3.7328,5.9198,215,216,197
8.7508,4.6352,5.2860000000000005,240,113,203
9.0138,4.705,5.9836,247,248,244
8.9596,4.6808000000000005,6.5204,233,249,250
8.727400000000001,4.803,5.192,224,249,227
8.740400000000001,5.0558000000000005,5.7292000000000005,173,250,219
9.2216,3.8194,5.784000000000002,157,172,143
